y = x^2 / (log(x)*x)
unit
unit
42,4	11,31527121
42,5	11,33483232
42,6	11,35438562
42,7	11,37393114
42,8	11,39346889
42,9	11,4129989
43	11,43252118
43,1	11,45203577
43,2	11,47154269
43,3	11,49104195
43,4	11,51053358
43,5	11,5300176
43,6	11,54949402
43,7	11,56896289
43,8	11,5884242
43,9	11,60787799
44	11,62732428
44,1	11,64676308
44,2	11,66619442
44,3	11,68561832
44,4	11,7050348
44,5	11,72444388
44,6	11,74384558
44,7	11,76323992
44,8	11,78262693
44,9	11,80200661
45	11,821379
45,1	11,8407441
45,2	11,86010195
45,3	11,87945256
45,4	11,89879595
45,5	11,91813215
45,6	11,93746116
45,7	11,95678301
45,8	11,97609772
45,9	11,99540531
46	12,0147058
46,1	12,03399921
46,2	12,05328555
46,3	12,07256484
46,4	12,09183711
46,5	12,11110237
46,6	12,13036064
46,7	12,14961194
46,8	12,16885629
46,9	12,1880937
47	12,2073242
47,1	12,2265478
47,2	12,24576453
47,3	12,26497439
47,4	12,28417741
47,5	12,3033736
47,6	12,32256298
47,7	12,34174558
47,8	12,3609214
47,9	12,38009047
48	12,39925281
48,1	12,41840842
48,2	12,43755733
48,3	12,45669956
48,4	12,47583511
48,5	12,49496402
48,6	12,51408629
48,7	12,53320195
48,8	12,55231101
48,9	12,57141348
49	12,59050939
49,1	12,60959875
49,2	12,62868157
49,3	12,64775788
49,4	12,66682768
49,5	12,68589101
49,6	12,70494786
49,7	12,72399827
49,8	12,74304224
49,9	12,76207979
50	12,78111093
50,1	12,80013569
50,2	12,81915408
50,3	12,83816611
50,4	12,8571718
50,5	12,87617117
50,6	12,89516423
50,7	12,91415099
50,8	12,93313148
50,9	12,95210571
51	12,97107369
51,1	12,99003543
51,2	13,00899096
51,3	13,02794029
51,4	13,04688343
51,5	13,0658204
51,6	13,08475122
51,7	13,10367589
51,8	13,12259443
51,9	13,14150687
52	13,1604132
52,1	13,17931346
52,2	13,19820764
52,3	13,21709577
52,4	13,23597786
52,5	13,25485393
52,6	13,27372398
52,7	13,29258804
52,8	13,31144612
52,9	13,33029823
53	13,34914438
53,1	13,3679846
53,2	13,38681889
53,3	13,40564726
53,4	13,42446974
53,5	13,44328634
53,6	13,46209706
53,7	13,48090192
53,8	13,49970095
53,9	13,51849414
54	13,53728152
54,1	13,55606309
54,2	13,57483887
54,3	13,59360888
54,4	13,61237312
54,5	13,63113162
54,6	13,64988438
54,7	13,66863141
54,8	13,68737273
54,9	13,70610836
55	13,7248383
55,1	13,74356258
55,2	13,76228119
55,3	13,78099416
55,4	13,79970149
55,5	13,8184032
55,6	13,83709931
55,7	13,85578982
55,8	13,87447475
55,9	13,89315411
56	13,91182791
56,1	13,93049617
56,2	13,94915889
56,3	13,96781609
56,4	13,98646779
56,5	14,00511399
56,6	14,02375471
56,7	14,04238995
56,8	14,06101974
56,9	14,07964407
57	14,09826298
57,1	14,11687646
57,2	14,13548452
57,3	14,15408719
57,4	14,17268447
57,5	14,19127637
57,6	14,20986291
57,7	14,2284441
57,8	14,24701994
57,9	14,26559046
58	14,28415566
58,1	14,30271555
58,2	14,32127014
58,3	14,33981946
58,4	14,3583635
58,5	14,37690227
58,6	14,3954358
58,7	14,41396409
58,8	14,43248716
58,9	14,451005
59	14,46951765
59,1	14,48802509
59,2	14,50652736
59,3	14,52502445
59,4	14,54351638
59,5	14,56200317
59,6	14,58048481
59,7	14,59896132
59,8	14,61743272
59,9	14,63589901
60	14,6543602
60,1	14,67281631
60,2	14,69126734
60,3	14,70971331
60,4	14,72815422
60,5	14,74659009
60,6	14,76502093
60,7	14,78344675
60,8	14,80186755
60,9	14,82028335
61	14,83869416
61,1	14,85709999
61,2	14,87550085
61,3	14,89389674
61,4	14,91228769
61,5	14,9306737
61,6	14,94905477
61,7	14,96743093
61,8	14,98580217
61,9	15,00416852
62	15,02252997
62,1	15,04088655
62,2	15,05923825
62,3	15,07758509
62,4	15,09592709
62,5	15,11426424
62,6	15,13259656
62,7	15,15092405
62,8	15,16924674
62,9	15,18756462
63	15,20587771
63,1	15,22418602
63,2	15,24248955
63,3	15,26078832
63,4	15,27908234
63,5	15,29737161
63,6	15,31565614
63,7	15,33393595
63,8	15,35221104
63,9	15,37048142
64	15,3887471
64,1	15,4070081
64,2	15,42526441
64,3	15,44351605
64,4	15,46176303
64,5	15,48000536
64,6	15,49824304
64,7	15,51647609
64,8	15,53470452
64,9	15,55292832
65	15,57114752
65,1	15,58936212
65,2	15,60757213
65,3	15,62577756
65,4	15,64397842
65,5	15,66217471
65,6	15,68036645
65,7	15,69855365
65,8	15,7167363
65,9	15,73491443
66	15,75308804
66,1	15,77125713
66,2	15,78942173
66,3	15,80758183
66,4	15,82573744
66,5	15,84388858
66,6	15,86203525
66,7	15,88017746
66,8	15,89831521
66,9	15,91644852
67	15,9345774
67,1	15,95270185
67,2	15,97082189
67,3	15,98893751
67,4	16,00704873
67,5	16,02515556
67,6	16,043258
67,7	16,06135607
67,8	16,07944977
67,9	16,0975391
68	16,11562408
68,1	16,13370472
68,2	16,15178102
68,3	16,169853
68,4	16,18792065
68,5	16,20598399
68,6	16,22404302
68,7	16,24209776
68,8	16,26014821
68,9	16,27819438
69	16,29623627
69,1	16,3142739
69,2	16,33230727
69,3	16,35033639
69,4	16,36836127
69,5	16,38638192
69,6	16,40439833
69,7	16,42241053
69,8	16,44041852
69,9	16,4584223
70	16,47642189
70,1	16,49441729
70,2	16,5124085
70,3	16,53039555
70,4	16,54837842
70,5	16,56635714
70,6	16,58433171
70,7	16,60230213
70,8	16,62026841
70,9	16,63823057
71	16,65618861
71,1	16,67414253
71,2	16,69209234
71,3	16,71003805
71,4	16,72797967
71,5	16,74591721
71,6	16,76385067
71,7	16,78178005
71,8	16,79970537
71,9	16,81762664
72	16,83554386
72,1	16,85345703
72,2	16,87136617
72,3	16,88927128
72,4	16,90717236
72,5	16,92506944
72,6	16,9429625
72,7	16,96085157
72,8	16,97873664
72,9	16,99661773
73	17,01449483
73,1	17,03236797
73,2	17,05023714
73,3	17,06810235
73,4	17,0859636
73,5	17,10382091
73,6	17,12167429
73,7	17,13952373
73,8	17,15736924
73,9	17,17521084
74	17,19304852
74,1	17,2108823
74,2	17,22871219
74,3	17,24653818
74,4	17,26436028
74,5	17,28217851
74,6	17,29999286
74,7	17,31780335
74,8	17,33560998
74,9	17,35341276
75	17,37121169
75,1	17,38900679
75,2	17,40679804
75,3	17,42458548
75,4	17,44236909
75,5	17,46014889
75,6	17,47792488
75,7	17,49569707
75,8	17,51346547
75,9	17,53123008
76	17,5489909
76,1	17,56674796
76,2	17,58450124
76,3	17,60225075
76,4	17,61999652
76,5	17,63773853
76,6	17,65547679
76,7	17,67321132
76,8	17,69094212
76,9	17,70866918
77	17,72639253
77,1	17,74411217
77,2	17,7618281
77,3	17,77954032
77,4	17,79724885
77,5	17,8149537
77,6	17,83265485
77,7	17,85035233
77,8	17,86804614
77,9	17,88573628
78	17,90342277
78,1	17,9211056
78,2	17,93878478
78,3	17,95646032
78,4	17,97413222
78,5	17,9918005
78,6	18,00946514
78,7	18,02712618
78,8	18,04478359
78,9	18,0624374
79	18,08008761
79,1	18,09773423
79,2	18,11537725
79,3	18,1330167
79,4	18,15065256
79,5	18,16828485
79,6	18,18591357
79,7	18,20353874
79,8	18,22116034
79,9	18,2387784
80	18,25639291
80,1	18,27400389
80,2	18,29161133
80,3	18,30921524
80,4	18,32681564
80,5	18,34441251
80,6	18,36200588
80,7	18,37959574
80,8	18,3971821
80,9	18,41476496
81	18,43234434
81,1	18,44992023
81,2	18,46749265
81,3	18,48506159
81,4	18,50262707
81,5	18,52018908
81,6	18,53774764
81,7	18,55530274
81,8	18,5728544
81,9	18,59040262
82	18,60794741
82,1	18,62548876
82,2	18,6430267
82,3	18,66056121
82,4	18,6780923
82,5	18,69561999
82,6	18,71314428
82,7	18,73066517
82,8	18,74818266
82,9	18,76569677
83	18,78320749
83,1	18,80071484
83,2	18,81821881
83,3	18,83571942
83,4	18,85321666
83,5	18,87071055
83,6	18,88820108
83,7	18,90568827
83,8	18,92317211
83,9	18,94065262
84	18,9581298
84,1	18,97560365
84,2	18,99307418
84,3	19,01054139
84,4	19,02800529
84,5	19,04546589
84,6	19,06292318
84,7	19,08037717
84,8	19,09782788
84,9	19,11527529
85	19,13271943
85,1	19,15016028
85,2	19,16759787
85,3	19,18503218
85,4	19,20246324
85,5	19,21989103
85,6	19,23731557
85,7	19,25473687
85,8	19,27215492
85,9	19,28956973
86	19,30698131
86,1	19,32438966
86,2	19,34179478
86,3	19,35919669
86,4	19,37659538
86,5	19,39399086
86,6	19,41138313
86,7	19,42877221
86,8	19,44615809
86,9	19,46354077
87	19,48092027
87,1	19,49829659
87,2	19,51566973
87,3	19,53303969
87,4	19,55040649
87,5	19,56777013
87,6	19,5851306
87,7	19,60248792
87,8	19,61984209
87,9	19,63719312
88	19,654541
88,1	19,67188575
88,2	19,68922736
88,3	19,70656585
88,4	19,72390122
88,5	19,74123346
88,6	19,7585626
88,7	19,77588862
88,8	19,79321154
88,9	19,81053135
89	19,82784807
89,1	19,8451617
89,2	19,86247224
89,3	19,8797797
89,4	19,89708408
89,5	19,91438539
89,6	19,93168362
89,7	19,94897879
89,8	19,9662709
89,9	19,98355995
90	20,00084595
90,1	20,01812889
90,2	20,0354088
90,3	20,05268566
90,4	20,06995949
90,5	20,08723029
90,6	20,10449806
90,7	20,12176281
90,8	20,13902454
90,9	20,15628326
91	20,17353896
91,1	20,19079166
91,2	20,20804136
91,3	20,22528805
91,4	20,24253176
91,5	20,25977248
91,6	20,27701021
91,7	20,29424496
91,8	20,31147673
91,9	20,32870553
92	20,34593136
92,1	20,36315422
92,2	20,38037413
92,3	20,39759108
92,4	20,41480507
92,5	20,43201612
92,6	20,44922422
92,7	20,46642938
92,8	20,48363161
92,9	20,5008309
93	20,51802727
93,1	20,53522071
93,2	20,55241123
93,3	20,56959883
93,4	20,58678352
93,5	20,60396531
93,6	20,62114419
93,7	20,63832016
93,8	20,65549324
93,9	20,67266343
94	20,68983073
94,1	20,70699514
94,2	20,72415668
94,3	20,74131533
94,4	20,75847111
94,5	20,77562402
94,6	20,79277407
94,7	20,80992126
94,8	20,82706558
94,9	20,84420705
95	20,86134568
95,1	20,87848145
95,2	20,89561438
95,3	20,91274448
95,4	20,92987173
95,5	20,94699616
95,6	20,96411776
95,7	20,98123653
95,8	20,99835249
95,9	21,01546563
96	21,03257595
96,1	21,04968347
96,2	21,06678818
96,3	21,08389008
96,4	21,1009892
96,5	21,11808551
96,6	21,13517904
96,7	21,15226978
96,8	21,16935773
96,9	21,18644291
97	21,20352531
97,1	21,22060493
97,2	21,23768179
97,3	21,25475588
97,4	21,27182721
97,5	21,28889579
97,6	21,30596161
97,7	21,32302467
97,8	21,340085
97,9	21,35714257
98	21,37419741
98,1	21,39124951
98,2	21,40829888
98,3	21,42534551
98,4	21,44238942
98,5	21,45943061
98,6	21,47646908
98,7	21,49350484
98,8	21,51053788
98,9	21,52756821
99	21,54459584
99,1	21,56162076
99,2	21,57864299
99,3	21,59566253
99,4	21,61267937
99,5	21,62969352
99,6	21,64670499
99,7	21,66371378
99,8	21,68071989
99,9	21,69772333
100	21,7147241
100,1	21,73172219
100,2	21,74871763
100,3	21,7657104
100,4	21,78270052
